id,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,deposit,contact,agegroup,email
6923,49,blue-collar,married,secondary,no,900,yes,no,7,may,127,1,-1,0,unknown,no,72072815104,Middle age,abcdef6923@gmail.com
6924,32,admin.,single,secondary,no,102180,yes,no,19,nov,149,2,-1,0,unknown,no,23644118015,Adult,abcdef6924@gmail.com
6925,33,technician,married,secondary,yes,720,yes,no,6,may,623,1,-1,0,unknown,no,80715501143,Adult,abcdef6925@gmail.com
6926,30,technician,single,secondary,no,1200,yes,no,18,may,74,1,-1,0,unknown,no,2797575196,Adult,abcdef6926@gmail.com
6927,20,student,single,secondary,no,1300,no,no,4,may,75,3,-1,0,unknown,no,83783814751,Adult,abcdef6927@gmail.com
6928,51,blue-collar,married,unknown,no,410,yes,no,9,jul,16,43,-1,0,unknown,no,96978772222,Middle age,abcdef6928@gmail.com
6929,38,blue-collar,single,primary,no,0,yes,no,7,may,350,2,-1,0,unknown,no,93723179830,Adult,abcdef6929@gmail.com
6930,53,technician,married,tertiary,no,6730,yes,no,9,jul,182,1,-1,0,unknown,no,17846680309,Middle age,abcdef6930@gmail.com
6931,34,blue-collar,divorced,secondary,no,-131,yes,no,7,may,132,1,356,1,failure,no,28256277031,Adult,abcdef6931@gmail.com
6932,30,blue-collar,married,primary,no,26070,yes,no,28,may,158,10,-1,0,unknown,no,316376468,Adult,abcdef6932@gmail.com
6933,36,unemployed,divorced,secondary,no,50,yes,no,8,jul,305,1,-1,0,unknown,no,81586828767,Adult,abcdef6933@gmail.com
6934,36,management,married,tertiary,no,230,no,no,26,aug,133,11,-1,0,unknown,no,25040395601,Adult,abcdef6934@gmail.com
6935,39,blue-collar,married,secondary,no,1800,yes,no,16,apr,237,1,-1,0,unknown,no,83438150190,Adult,abcdef6935@gmail.com
6936,33,technician,single,tertiary,no,680,no,no,14,aug,96,2,-1,0,unknown,no,46221521547,Adult,abcdef6936@gmail.com
6937,42,management,married,tertiary,no,0,no,no,13,aug,325,2,-1,0,unknown,no,96977063612,Middle age,abcdef6937@gmail.com
6938,30,management,single,tertiary,no,5650,yes,no,26,oct,104,1,-1,0,unknown,no,66447882742,Adult,abcdef6938@gmail.com
6939,23,technician,single,secondary,no,5980,no,no,30,apr,166,1,-1,0,unknown,no,83051774116,Adult,abcdef6939@gmail.com
6940,37,technician,single,tertiary,no,16090,no,yes,20,jun,10,19,-1,0,unknown,no,93060429651,Adult,abcdef6940@gmail.com
6941,77,retired,married,tertiary,no,10470,no,no,30,jun,108,5,-1,0,unknown,no,51989846363,Older,abcdef6941@gmail.com
6942,33,technician,married,tertiary,no,56410,no,no,18,aug,168,2,-1,0,unknown,no,26040596254,Adult,abcdef6942@gmail.com
6943,33,blue-collar,single,primary,no,5570,yes,no,17,apr,91,2,331,2,failure,no,66830827731,Adult,abcdef6943@gmail.com
6944,40,blue-collar,single,secondary,no,10660,yes,no,21,may,171,1,-1,0,unknown,no,24854189547,Adult,abcdef6944@gmail.com
6945,58,retired,married,secondary,no,350,no,no,29,jul,336,7,-1,0,unknown,no,27152877114,Adult,abcdef6945@gmail.com
6946,29,management,single,tertiary,no,540,yes,yes,26,may,257,3,-1,0,unknown,no,31353160184,Adult,abcdef6946@gmail.com
6947,43,management,single,tertiary,no,18060,yes,no,12,aug,161,2,-1,0,unknown,no,54548493498,Middle age,abcdef6947@gmail.com
6948,34,blue-collar,single,secondary,no,390,no,no,13,may,254,2,299,3,failure,no,85120970055,Adult,abcdef6948@gmail.com
6949,38,admin.,divorced,secondary,no,0,yes,no,21,jul,93,1,-1,0,unknown,no,26336207138,Adult,abcdef6949@gmail.com
6950,38,admin.,divorced,secondary,no,9300,yes,no,5,may,46,1,-1,0,unknown,no,26074859900,Adult,abcdef6950@gmail.com
6951,40,blue-collar,married,primary,no,0,no,no,24,jul,313,1,-1,0,unknown,no,3371035582,Adult,abcdef6951@gmail.com
6952,59,management,married,tertiary,no,27640,no,no,18,feb,459,1,56,3,failure,no,5873119804,Older,abcdef6952@gmail.com
6953,44,admin.,single,secondary,no,44920,no,yes,31,jul,19,13,-1,0,unknown,no,37162259357,Middle age,abcdef6953@gmail.com
6954,60,retired,divorced,tertiary,no,21660,no,no,20,jun,8,9,-1,0,unknown,no,61785418816,Older,abcdef6954@gmail.com
6955,37,management,single,tertiary,no,0,no,no,20,oct,107,1,258,3,other,no,85364184533,Adult,abcdef6955@gmail.com
6956,50,admin.,married,secondary,no,15750,no,no,17,nov,407,1,-1,0,unknown,no,29069796896,Middle age,abcdef6956@gmail.com
6957,50,management,divorced,tertiary,no,2010,yes,no,24,jul,248,1,-1,0,unknown,no,65488175606,Middle age,abcdef6957@gmail.com
6958,35,admin.,married,tertiary,no,3180,yes,yes,1,oct,142,1,-1,0,unknown,no,63202659464,Adult,abcdef6958@gmail.com
6959,39,management,single,tertiary,no,16820,yes,no,19,nov,147,1,170,1,failure,no,15545527287,Adult,abcdef6959@gmail.com
6960,29,self-employed,married,tertiary,no,2420,yes,no,18,jul,73,4,-1,0,unknown,no,79413257780,Adult,abcdef6960@gmail.com
6961,34,management,divorced,secondary,no,2910,no,no,7,aug,91,2,-1,0,unknown,no,5631315639,Adult,abcdef6961@gmail.com
6962,31,technician,divorced,secondary,no,3040,no,no,2,feb,133,2,-1,0,unknown,no,99735296158,Adult,abcdef6962@gmail.com
6963,51,housemaid,married,primary,no,1080,no,no,16,jun,278,2,-1,0,unknown,no,83515355394,Middle age,abcdef6963@gmail.com
6964,46,blue-collar,married,primary,no,13030,no,no,4,aug,174,1,-1,0,unknown,no,65753056832,Middle age,abcdef6964@gmail.com
6965,27,admin.,single,secondary,no,2920,yes,no,12,may,53,9,362,8,other,no,15259685882,Adult,abcdef6965@gmail.com
6966,61,retired,married,secondary,no,890,no,no,28,oct,154,1,181,2,failure,no,49013204283,Older,abcdef6966@gmail.com
6967,34,admin.,married,tertiary,no,7880,yes,no,5,feb,269,1,-1,0,unknown,no,48199505794,Adult,abcdef6967@gmail.com
6968,30,blue-collar,single,secondary,no,5730,yes,no,12,may,116,2,-1,0,unknown,no,66463306748,Adult,abcdef6968@gmail.com
6969,58,management,married,tertiary,no,13180,no,no,16,jul,184,1,179,5,failure,no,47147926111,Adult,abcdef6969@gmail.com
6970,30,technician,single,secondary,no,1510,no,no,3,feb,276,2,-1,0,unknown,no,28216247195,Adult,abcdef6970@gmail.com
6971,50,blue-collar,married,primary,no,-37,yes,no,12,may,78,3,-1,0,unknown,no,19874653015,Middle age,abcdef6971@gmail.com
6972,30,blue-collar,single,secondary,no,5220,no,no,6,feb,197,3,-1,0,unknown,no,12372693400,Adult,abcdef6972@gmail.com
6973,43,entrepreneur,married,primary,no,23150,yes,yes,14,may,42,1,-1,0,unknown,no,74013153032,Middle age,abcdef6973@gmail.com
6974,35,services,divorced,secondary,no,-718,yes,no,21,nov,47,1,-1,0,unknown,no,43236467621,Adult,abcdef6974@gmail.com
6975,36,management,single,tertiary,no,40,yes,no,7,jul,529,1,61,3,success,no,12468086812,Adult,abcdef6975@gmail.com
6976,46,entrepreneur,married,tertiary,no,-43,no,no,12,may,138,8,-1,0,unknown,no,27672651122,Middle age,abcdef6976@gmail.com
6977,46,admin.,single,secondary,no,5960,yes,no,20,apr,138,3,-1,0,unknown,no,31271471588,Middle age,abcdef6977@gmail.com
6978,29,unemployed,single,secondary,no,6700,yes,no,26,sep,6,1,-1,0,unknown,no,73869862831,Adult,abcdef6978@gmail.com
6979,48,blue-collar,married,primary,no,4300,no,no,14,may,340,3,371,8,failure,no,98785226243,Middle age,abcdef6979@gmail.com
6980,50,management,divorced,tertiary,no,600,no,no,19,aug,255,2,-1,0,unknown,no,7023952376,Middle age,abcdef6980@gmail.com
6981,53,admin.,divorced,secondary,no,0,yes,yes,30,apr,586,2,-1,0,unknown,no,56250089226,Middle age,abcdef6981@gmail.com
6982,38,entrepreneur,married,tertiary,no,6780,no,yes,18,nov,82,2,152,1,failure,no,75856134366,Adult,abcdef6982@gmail.com
6983,27,management,married,tertiary,no,1590,yes,no,25,jul,295,2,-1,0,unknown,no,87480471421,Adult,abcdef6983@gmail.com
6984,36,technician,married,secondary,no,13450,yes,no,18,nov,82,1,172,3,failure,no,64859674085,Adult,abcdef6984@gmail.com
6985,48,services,married,primary,no,4830,no,no,6,aug,119,2,-1,0,unknown,no,29961464623,Middle age,abcdef6985@gmail.com
6986,59,unknown,married,unknown,no,24430,no,no,20,jun,8,8,-1,0,unknown,no,85005364812,Older,abcdef6986@gmail.com
6987,21,student,single,tertiary,no,12580,no,no,7,jul,404,1,-1,0,unknown,no,59620144210,Adult,abcdef6987@gmail.com
6988,56,retired,divorced,secondary,no,3890,yes,no,18,jun,379,5,-1,0,unknown,no,46260736409,Middle age,abcdef6988@gmail.com
6989,57,admin.,divorced,secondary,no,0,no,no,9,sep,121,2,-1,0,unknown,no,58136188660,Middle age,abcdef6989@gmail.com
6990,41,blue-collar,married,secondary,no,20670,yes,no,20,jun,120,4,-1,0,unknown,no,34182963464,Middle age,abcdef6990@gmail.com
6991,36,management,married,tertiary,no,3320,yes,no,22,may,566,7,-1,0,unknown,no,74700226088,Adult,abcdef6991@gmail.com
6992,45,management,married,tertiary,no,800,no,yes,19,nov,157,1,-1,0,unknown,no,31295682885,Middle age,abcdef6992@gmail.com
6993,40,housemaid,married,secondary,no,840,yes,yes,12,jun,230,7,-1,0,unknown,no,90484466593,Adult,abcdef6993@gmail.com
6994,30,admin.,single,secondary,no,27020,yes,no,24,jul,129,2,-1,0,unknown,no,40537526271,Adult,abcdef6994@gmail.com
6995,75,retired,divorced,primary,no,371270,no,no,11,feb,505,1,-1,0,unknown,no,63499355380,Older,abcdef6995@gmail.com
6996,35,technician,single,tertiary,no,0,yes,no,28,aug,46,2,-1,0,unknown,no,80875914735,Adult,abcdef6996@gmail.com
6997,58,admin.,married,secondary,no,18130,yes,no,17,jul,15,1,-1,0,unknown,no,13795066057,Adult,abcdef6997@gmail.com
6998,29,technician,single,secondary,no,16120,yes,no,26,may,375,2,-1,0,unknown,no,37674342065,Adult,abcdef6998@gmail.com
6999,54,technician,single,secondary,no,1980,yes,yes,17,nov,120,1,171,2,failure,no,64332040303,Middle age,abcdef6999@gmail.com
7000,28,blue-collar,single,secondary,no,11060,yes,no,17,apr,73,2,-1,0,unknown,no,19108388852,Adult,abcdef7000@gmail.com
7001,33,student,single,unknown,no,23210,no,no,15,apr,699,2,381,2,failure,no,79853781996,Adult,abcdef7001@gmail.com
7002,56,admin.,married,secondary,no,330,no,yes,19,nov,111,1,-1,0,unknown,no,45620825830,Middle age,abcdef7002@gmail.com
7003,50,management,married,tertiary,no,1010,yes,no,15,may,348,1,-1,0,unknown,no,30707819270,Middle age,abcdef7003@gmail.com
7004,37,technician,single,secondary,no,-59,yes,no,22,jul,70,1,-1,0,unknown,no,39060494316,Adult,abcdef7004@gmail.com
7005,49,services,married,secondary,no,4860,yes,yes,30,may,43,2,-1,0,unknown,no,79126627144,Middle age,abcdef7005@gmail.com
7006,54,retired,married,primary,no,1360,yes,no,3,apr,352,1,332,2,failure,no,68911942156,Middle age,abcdef7006@gmail.com
7007,40,management,married,tertiary,no,1930,no,no,18,aug,105,6,-1,0,unknown,no,23862430687,Adult,abcdef7007@gmail.com
7008,33,technician,married,secondary,no,50830,no,no,27,oct,161,1,96,2,other,no,41159926728,Adult,abcdef7008@gmail.com
7009,48,management,married,unknown,no,0,yes,no,8,may,612,1,344,1,other,no,74606371636,Middle age,abcdef7009@gmail.com
7010,43,management,married,tertiary,no,80,no,no,11,aug,95,4,-1,0,unknown,no,84395617196,Middle age,abcdef7010@gmail.com
7011,35,blue-collar,single,primary,no,210,yes,no,27,may,129,1,-1,0,unknown,no,35292694584,Adult,abcdef7011@gmail.com
7012,55,technician,married,secondary,no,5700,no,no,27,aug,94,6,-1,0,unknown,no,97007803382,Middle age,abcdef7012@gmail.com
7013,33,management,married,tertiary,no,6440,yes,yes,3,feb,124,2,271,2,failure,no,33579595037,Adult,abcdef7013@gmail.com
7014,41,technician,single,tertiary,no,11040,no,no,9,jun,352,1,-1,0,unknown,no,6411944972,Middle age,abcdef7014@gmail.com
7015,57,blue-collar,married,secondary,no,60040,yes,no,12,aug,157,6,-1,0,unknown,no,51360344796,Middle age,abcdef7015@gmail.com
7016,50,self-employed,married,tertiary,no,15030,no,no,27,aug,128,12,-1,0,unknown,no,84279990521,Middle age,abcdef7016@gmail.com
7017,63,technician,married,secondary,no,8960,yes,no,28,jan,115,3,91,4,other,no,39021165235,Older,abcdef7017@gmail.com
7018,33,technician,single,secondary,no,1770,yes,no,23,may,293,1,-1,0,unknown,no,23500784619,Adult,abcdef7018@gmail.com
7019,47,blue-collar,married,secondary,no,6650,no,no,18,aug,885,3,-1,0,unknown,no,58924962421,Middle age,abcdef7019@gmail.com
7020,36,services,married,secondary,no,3800,yes,no,20,may,26,1,-1,0,unknown,no,65853576556,Adult,abcdef7020@gmail.com
7021,23,student,single,secondary,no,1510,yes,no,9,may,97,1,-1,0,unknown,no,2877337274,Adult,abcdef7021@gmail.com
7022,33,technician,single,tertiary,no,1790,yes,no,18,nov,432,2,181,4,other,no,78305408892,Adult,abcdef7022@gmail.com
7023,36,management,married,tertiary,no,40,no,yes,29,jul,261,6,-1,0,unknown,no,81758904522,Adult,abcdef7023@gmail.com
7024,47,blue-collar,married,secondary,no,1160,yes,no,8,may,376,2,-1,0,unknown,no,31733441962,Middle age,abcdef7024@gmail.com
7025,39,management,married,tertiary,no,0,no,no,28,aug,93,25,-1,0,unknown,no,23570379427,Adult,abcdef7025@gmail.com
7026,44,blue-collar,divorced,primary,no,-57,yes,no,7,may,234,1,356,2,failure,no,92021721089,Middle age,abcdef7026@gmail.com
7027,60,retired,married,primary,no,8940,yes,no,15,may,65,7,-1,0,unknown,no,65556201880,Older,abcdef7027@gmail.com
7028,42,management,married,tertiary,no,4780,no,yes,8,jul,165,1,-1,0,unknown,no,54084808987,Middle age,abcdef7028@gmail.com
7029,32,technician,single,secondary,no,100,no,no,19,aug,190,2,-1,0,unknown,no,22452392337,Adult,abcdef7029@gmail.com
7030,33,admin.,married,secondary,no,300,yes,no,5,may,125,2,-1,0,unknown,no,68830564750,Adult,abcdef7030@gmail.com
7031,37,management,married,tertiary,no,5780,yes,no,8,aug,401,4,-1,0,unknown,no,4320126177,Adult,abcdef7031@gmail.com
7032,33,management,single,tertiary,no,23600,yes,no,20,nov,268,1,-1,0,unknown,no,18163718624,Adult,abcdef7032@gmail.com
7033,59,retired,married,primary,no,-47,yes,no,27,aug,84,4,-1,0,unknown,no,73929500622,Older,abcdef7033@gmail.com
7034,42,technician,married,tertiary,no,-805,no,no,8,aug,103,6,-1,0,unknown,no,57459699041,Middle age,abcdef7034@gmail.com
7035,59,management,married,tertiary,yes,7820,no,yes,13,aug,127,2,-1,0,unknown,no,92439560791,Older,abcdef7035@gmail.com
7036,31,technician,single,secondary,no,12820,no,no,12,may,144,1,460,2,failure,no,6272098736,Adult,abcdef7036@gmail.com
7037,50,self-employed,single,secondary,no,7660,yes,no,7,may,253,2,304,4,failure,no,31845142999,Middle age,abcdef7037@gmail.com
7038,29,blue-collar,single,secondary,no,3480,yes,no,9,may,185,2,-1,0,unknown,no,154369010,Adult,abcdef7038@gmail.com
7039,36,entrepreneur,single,secondary,no,2960,no,no,18,nov,67,2,111,2,failure,no,74119960151,Adult,abcdef7039@gmail.com
7040,33,services,married,primary,no,9080,yes,yes,14,jul,184,2,-1,0,unknown,no,7628768524,Adult,abcdef7040@gmail.com
7041,38,admin.,divorced,secondary,no,0,no,no,5,jun,56,1,-1,0,unknown,no,71274871955,Adult,abcdef7041@gmail.com
7042,33,management,single,tertiary,no,52760,no,no,4,nov,572,1,-1,0,unknown,no,91652967388,Adult,abcdef7042@gmail.com
7043,36,entrepreneur,single,tertiary,no,6580,yes,no,16,jun,61,3,-1,0,unknown,no,55875205249,Adult,abcdef7043@gmail.com
7044,36,management,single,tertiary,no,10890,yes,no,30,may,126,1,-1,0,unknown,no,76740481827,Adult,abcdef7044@gmail.com
7045,44,admin.,married,secondary,no,10420,yes,no,18,may,136,1,-1,0,unknown,no,30754276911,Middle age,abcdef7045@gmail.com
7046,29,blue-collar,married,primary,no,5440,no,yes,21,jul,121,4,-1,0,unknown,no,39147311666,Adult,abcdef7046@gmail.com
7047,44,blue-collar,married,primary,no,1340,yes,no,7,may,378,1,-1,0,unknown,no,28443112479,Middle age,abcdef7047@gmail.com
7048,55,management,married,tertiary,no,730,yes,no,5,may,142,2,-1,0,unknown,no,91882258841,Middle age,abcdef7048@gmail.com
7049,38,blue-collar,single,secondary,no,131560,yes,no,17,apr,291,4,331,1,failure,no,39503631325,Adult,abcdef7049@gmail.com
7050,39,management,divorced,tertiary,no,300,no,yes,3,feb,265,4,-1,0,unknown,no,85772409186,Adult,abcdef7050@gmail.com
7051,45,blue-collar,married,primary,no,-66,yes,no,6,may,263,2,-1,0,unknown,no,51252612474,Middle age,abcdef7051@gmail.com
7052,36,management,single,tertiary,no,13730,yes,no,20,may,144,2,-1,0,unknown,no,28403321745,Adult,abcdef7052@gmail.com
7053,36,management,married,tertiary,no,85640,yes,no,23,may,125,1,-1,0,unknown,no,5346298410,Adult,abcdef7053@gmail.com
7054,59,retired,divorced,primary,no,810,yes,no,5,may,107,1,-1,0,unknown,no,28257371397,Older,abcdef7054@gmail.com
7055,41,admin.,married,tertiary,no,54260,yes,no,14,may,149,2,-1,0,unknown,no,28910474517,Middle age,abcdef7055@gmail.com
7056,29,self-employed,single,tertiary,no,160,yes,no,6,may,43,1,-1,0,unknown,no,91872860825,Adult,abcdef7056@gmail.com
7057,50,management,single,tertiary,no,2970,yes,no,5,may,119,1,-1,0,unknown,no,60651476618,Middle age,abcdef7057@gmail.com
7058,51,blue-collar,divorced,secondary,no,7340,yes,yes,5,may,17,1,-1,0,unknown,no,5392463206,Middle age,abcdef7058@gmail.com
7059,29,management,single,tertiary,no,15140,yes,no,5,may,363,1,333,7,other,no,67995131836,Adult,abcdef7059@gmail.com
7060,40,technician,single,secondary,no,1530,no,no,7,aug,125,2,-1,0,unknown,no,8998583830,Adult,abcdef7060@gmail.com
7061,36,student,married,primary,no,35030,no,no,6,jun,31,1,-1,0,unknown,no,96919307806,Adult,abcdef7061@gmail.com
7062,49,technician,married,secondary,no,-849,yes,yes,27,may,197,1,-1,0,unknown,no,36363433128,Middle age,abcdef7062@gmail.com
7063,45,technician,married,secondary,no,14410,yes,no,18,nov,93,1,113,2,other,no,45218294665,Middle age,abcdef7063@gmail.com
7064,40,management,married,tertiary,no,24870,no,no,30,apr,126,1,-1,0,unknown,no,73188669090,Adult,abcdef7064@gmail.com
7065,31,management,married,tertiary,no,9270,no,no,18,aug,100,4,-1,0,unknown,no,253959908,Adult,abcdef7065@gmail.com
7066,32,entrepreneur,married,tertiary,no,5980,no,no,18,aug,135,6,-1,0,unknown,no,72061112274,Adult,abcdef7066@gmail.com
7067,44,admin.,married,secondary,no,3450,yes,no,16,jul,208,8,-1,0,unknown,no,7366430245,Middle age,abcdef7067@gmail.com
7068,27,blue-collar,married,secondary,no,1970,no,no,23,jul,222,1,-1,0,unknown,no,2340649166,Adult,abcdef7068@gmail.com
7069,25,admin.,single,tertiary,no,2200,no,no,26,may,68,1,-1,0,unknown,no,15508956816,Adult,abcdef7069@gmail.com
7070,56,services,married,secondary,no,90,no,yes,20,aug,285,2,-1,0,unknown,no,17364265725,Middle age,abcdef7070@gmail.com
7071,59,retired,married,secondary,no,56780,yes,no,14,may,238,2,-1,0,unknown,no,29560567416,Older,abcdef7071@gmail.com
7072,31,management,single,tertiary,no,0,no,no,25,aug,9,12,-1,0,unknown,no,94248245225,Adult,abcdef7072@gmail.com
7073,49,admin.,divorced,secondary,no,1690,yes,no,30,may,447,1,-1,0,unknown,no,52234510131,Middle age,abcdef7073@gmail.com
7074,50,blue-collar,divorced,primary,no,3880,no,no,5,feb,701,1,-1,0,unknown,no,82959626312,Middle age,abcdef7074@gmail.com
7075,42,unknown,single,unknown,yes,610,no,no,20,jun,115,1,-1,0,unknown,no,66802877749,Middle age,abcdef7075@gmail.com
7076,37,management,married,tertiary,no,71000,no,no,20,nov,757,2,-1,0,unknown,no,38021528520,Adult,abcdef7076@gmail.com
7077,36,blue-collar,single,secondary,no,2190,yes,yes,11,may,270,2,347,1,failure,no,78499581619,Adult,abcdef7077@gmail.com
7078,53,blue-collar,married,secondary,no,-76,no,no,29,jan,173,1,164,4,other,no,94888522118,Middle age,abcdef7078@gmail.com
7079,51,blue-collar,married,unknown,no,14320,no,no,9,jul,388,1,-1,0,unknown,no,44029711463,Middle age,abcdef7079@gmail.com
7080,42,blue-collar,married,secondary,no,8790,yes,no,18,nov,140,1,-1,0,unknown,no,31184221914,Middle age,abcdef7080@gmail.com
7081,47,housemaid,married,primary,no,0,yes,no,24,jul,193,1,-1,0,unknown,no,46527418465,Middle age,abcdef7081@gmail.com
7082,40,self-employed,married,tertiary,no,14980,no,no,4,feb,62,1,-1,0,unknown,no,97632584349,Adult,abcdef7082@gmail.com
7083,25,blue-collar,single,secondary,no,5430,yes,no,15,may,302,1,-1,0,unknown,no,4541781064,Adult,abcdef7083@gmail.com
7084,36,blue-collar,married,secondary,no,17970,yes,yes,17,nov,166,1,181,2,failure,no,17598387427,Adult,abcdef7084@gmail.com
7085,80,retired,married,primary,no,29940,no,no,6,aug,320,1,-1,0,unknown,no,7585026315,Older,abcdef7085@gmail.com
7086,60,self-employed,married,secondary,no,16900,no,no,28,aug,64,11,-1,0,unknown,no,33767444489,Older,abcdef7086@gmail.com
7087,51,management,married,secondary,no,15730,no,no,28,aug,72,18,-1,0,unknown,no,25992945123,Middle age,abcdef7087@gmail.com
7088,59,housemaid,married,tertiary,no,0,no,yes,29,jul,376,2,-1,0,unknown,no,80249495791,Older,abcdef7088@gmail.com
7089,80,retired,married,secondary,no,1730,no,no,2,aug,87,3,-1,0,unknown,no,4837691810,Older,abcdef7089@gmail.com
7090,47,admin.,married,unknown,no,9890,no,no,19,jun,116,1,-1,0,unknown,no,58919194285,Middle age,abcdef7090@gmail.com
